"id","date.time","days","xCH4","cumvol","vol","norm.vol"
"3_28","2014-07-07 13:00:00",6.85416666666667,0.71019365298011,1643.12580896213,295,265.892547253883
"3_28","2014-07-08 13:00:00",7.85416666666667,0.725241800749676,1911.72234822199,298,268.596539259855
"3_28","2014-07-09 13:00:00",8.85416666666667,0.740289948519242,2200.1481621923,320,288.425813970314
"3_28","2014-07-10 14:00:00",9.89583333333333,0.755965102445873,2506.60058953576,340,306.452427343459
"3_28","2014-07-11 14:30:00",10.9166666666667,0.755978181476947,2826.57297690908,355,319.972387373317
"3_28","2014-07-12 14:30:00",11.9166666666667,0.755990993589019,3142.94004160777,351,316.367064698689
"3_28","2014-07-13 13:45:00",12.8854166666667,0.756003405322589,3464.7150903184,357,321.775048710632
"3_28","2014-07-14 14:00:00",13.8958333333333,0.756016350894162,3786.49013902903,357,321.775048710632
"3_28","2014-07-15 13:30:00",14.875,0.764196207926991,4052.38268628292,295,265.892547253883
"3_28","2014-07-17 10:00:00",16.7291666666667,0.779685724435965,4385.87503368609,370,333.492347403176
"3_28","2014-07-21 09:00:00",20.6875,0.750307111043393,4710.3540744027,360,324.479040716604
"3_28","2014-07-24 09:30:00",23.7083333333333,0.704567454753257,4872.593594761,180,162.239520358302
"3_28","2014-07-31 13:00:00",30.8541666666667,0.696371659448901,5090.71561657605,242,218.12202181505
"3_28","2014-08-07 11:00:00",37.7708333333333,0.663741695808857,5251.15247559703,178,160.436859020987
"3_28","2014-08-14 13:00:00",44.8541666666667,0.644567305638248,5360.21348650456,121,109.061010907525
"3_28","2014-08-21 11:00:00",51.7708333333333,0.627551688347376,5459.35986005686,110,99.1463735522955
"3_28","2014-08-28 09:30:00",58.7083333333333,0.624947278799956,5542.28228157332,92,82.9224215164654
"3_28","2014-10-13 13:00:00",104.854166666667,0.692618102579431,5943.37442912579,445,401.092147552468
"3_28","2014-11-07 14:30:00",129.958333333333,0.619132789665786,6077.67269875572,149,134.298269629928
"3_28","2014-12-02 09:45:00",154.760416666667,0.606467406036394,6168.7070962901,101,91.0343975343805
"3_29","2014-07-01 13:00:00",0.854166666666667,0.670122012920907,216.319360477736,240,216.319360477736
"3_29","2014-07-02 13:00:00",1.85416666666667,0.640200835781891,374.052227492751,175,157.732867015016
"3_29","2014-07-03 11:15:00",2.78125,0.612461411142594,594.878241313773,245,220.826013821022
"3_29","2014-07-04 14:45:00",3.92708333333333,0.655126713646076,847.250828537798,280,252.372587224025
"3_29","2014-07-05 11:00:00",4.77083333333333,0.66647098049284,1050.05022898568,225,202.799400447877
"3_29","2014-07-06 13:00:00",5.85416666666667,0.700662170824288,1302.4228162097,280,252.372587224025
"3_29","2014-07-07 13:00:00",6.85416666666667,0.720952588409753,1568.31536346358,295,265.892547253883
"3_29","2014-07-08 13:00:00",7.85416666666667,0.73290703186691,1838.71456406075,300,270.39920059717
"3_29","2014-07-09 13:00:00",8.85416666666667,0.744861475324066,2127.14037803107,320,288.425813970314
"3_29","2014-07-10 14:00:00",9.89583333333333,0.757314020591938,2424.57949868795,330,297.439120656887
"3_29","2014-07-11 14:30:00",10.9166666666667,0.761828959604194,2749.05853940456,360,324.479040716604
"3_29","2014-07-12 14:30:00",11.9166666666667,0.766251757003956,3046.49766006145,330,297.439120656887
"3_29","2014-07-13 13:45:00",12.8854166666667,0.770536341984975,3342.13411938102,328,295.636459319572
